Lat,Lon,RSRP,RSSI,SNR,Dist
49.2074853,16.4916592,-76.6,-69.3,15.8,0.937567652916406
49.2072333,16.4875489,-79.9,-73,17.6,0.710015923872188
49.2072333,16.4875489,-80.2,-70.5,16.1,0.710015923872188
49.2072333,16.4875489,-79.1,-69.8,13.6,0.710015923872188
49.2072333,16.4875489,-80.1,-71.9,15.8,0.710015923872188
49.2072333,16.4875489,-79,-68.9,16,0.710015923872188
49.2072333,16.4875489,-78.1,-69.9,16.7,0.710015923872188
49.2072333,16.4875489,-74.7,-64.8,19.5,0.710015923872188
49.2072333,16.4875489,-73.2,-64.5,20.5,0.710015923872188
49.2072333,16.4875489,-73.5,-64.7,21.2,0.710015923872188
49.2072333,16.4875489,-72.9,-63.8,21.2,0.710015923872188
49.2066575,16.4811383,-73,-66.8,26.5,0.547881223328216
49.2066575,16.4811383,-71.3,-63.6,21.1,0.547881223328216
49.2066575,16.4811383,-70.2,-63.6,23.9,0.547881223328216
49.2066575,16.4811383,-70.4,-63.9,23.2,0.547881223328216
49.2066575,16.4811383,-70.9,-64.3,26.6,0.547881223328216
49.2066575,16.4811383,-71.3,-64.6,24.9,0.547881223328216
49.2066575,16.4811383,-70.6,-64.1,25.2,0.547881223328216
49.2066575,16.4811383,-71.3,-64.7,25.4,0.547881223328216
49.2066575,16.4811383,-70.7,-64.2,25.1,0.547881223328216
49.2066575,16.4811383,-70,-63.4,25.8,0.547881223328216
49.2068747,16.4860247,-66.9,-60.2,29.8,0.663819155566947
49.2068747,16.4860247,-66.6,-59.3,24.2,0.663819155566947
49.2068747,16.4860247,-66.6,-60,29.4,0.663819155566947
49.2068747,16.4860247,-66.5,-59.2,25,0.663819155566947
49.2068747,16.4860247,-73.5,-65.1,20.2,0.663819155566947
49.2068747,16.4860247,-75.3,-66.1,19.4,0.663819155566947
49.2068747,16.4860247,-75.4,-65.3,19.8,0.663819155566947
49.2068747,16.4860247,-73.6,-64.2,22.1,0.663819155566947
49.2068747,16.4860247,-76.9,-63.5,8.6,0.663819155566947
49.2046089,16.4872989,-60.5,-53.4,24.5,0.922678442846774
49.2046089,16.4872989,-66.4,-57.1,14.3,0.922678442846774
49.2046089,16.4872989,-66.1,-57.5,15.4,0.922678442846774
49.2046089,16.4872989,-68.7,-59.7,13.4,0.922678442846774
49.2046089,16.4872989,-70.1,-61.1,12.7,0.922678442846774
49.2046089,16.4872989,-64.2,-56.6,15.1,0.922678442846774
49.2046089,16.4872989,-64.8,-57.1,13.4,0.922678442846774
49.2046089,16.4872989,-63.7,-56,14.4,0.922678442846774
49.2046089,16.4872989,-62.3,-54.9,15.5,0.922678442846774
49.2046089,16.4872989,-67.5,-59.6,13.7,0.922678442846774
49.1984864,16.4997367,-78.8,-69.8,15.6,2.02354242318707
49.1984864,16.4997367,-80.2,-71.2,11.9,2.02354242318707
49.1984864,16.4997367,-82.2,-72.7,9.9,2.02354242318707
49.1984864,16.4997367,-81.7,-72.4,10.9,2.02354242318707
49.1984864,16.4997367,-84.9,-73.8,6.9,2.02354242318707
49.1984864,16.4997367,-80.9,-71.9,12.2,2.02354242318707
49.1984864,16.4997367,-82.2,-72.8,14.5,2.02354242318707
49.1984864,16.4997367,-83.3,-73.6,11.4,2.02354242318707
49.1984864,16.4997367,-81.8,-72.4,13.1,2.02354242318707
49.1984864,16.4997367,-83.1,-74.8,12.3,2.02354242318707
49.2036019,16.4892978,-82.7,-72.9,8.3,1.09747376508618
49.2036019,16.4892978,-82.9,-70.7,3.2,1.09747376508618
49.2036019,16.4892978,-76.9,-68.5,13.6,1.09747376508618
49.2036019,16.4892978,-73.9,-65.1,11.2,1.09747376508618
49.2036019,16.4892978,-76.8,-67.3,10.4,1.09747376508618
49.2036019,16.4892978,-83.8,-73.2,8.1,1.09747376508618
49.2036019,16.4892978,-82.9,-74.3,10.6,1.09747376508618
49.2036019,16.4892978,-83.6,-72.5,6.3,1.09747376508618
49.2036019,16.4892978,-83,-73.7,8.3,1.09747376508618
49.2036019,16.4892978,-90.6,-76.6,-5.7,1.09747376508618
49.1872786,16.5946656,-59.3,-51.6,16.8,0.128870122716087
49.1872786,16.5946656,-65.7,-59.2,11.5,0.128870122716087
49.1872786,16.5946656,-69.1,-58.9,9.1,0.128870122716087
49.1872786,16.5946656,-66.5,-59.1,13.1,0.128870122716087
49.1872786,16.5946656,-67,-58.7,9.8,0.128870122716087
49.1872786,16.5946656,-67.5,-59.7,11.3,0.128870122716087
49.1872786,16.5946656,-68.1,-60.2,9.1,0.128870122716087
49.1872786,16.5946656,-65.5,-58.9,13.1,0.128870122716087
49.1836814,16.5950203,-75.6,-69.5,13.7,0.362656533498
49.1836814,16.5950203,-77.8,-71.2,15.9,0.362656533498
49.1836814,16.5950203,-78.5,-70.9,15.7,0.362656533498
49.1836814,16.5950203,-80.7,-73.2,15.7,0.362656533498
49.1836814,16.5950203,-78.9,-70.1,16,0.362656533498
49.1836814,16.5950203,-68.5,-61.7,16.8,0.362656533498
49.1836814,16.5950203,-67.8,-60.4,17.3,0.362656533498
49.1836814,16.5950203,-75.7,-63.2,14.3,0.362656533498
49.1836814,16.5950203,-71.4,-63.5,19.6,0.362656533498
49.1836814,16.5950203,-69.4,-61.9,18.8,0.362656533498
49.1793556,16.5953044,-92.9,-84.2,4.6,0.834642157668139
49.1793556,16.5953044,-97,-85.4,1.6,0.834642157668139
49.1793556,16.5953044,-95.3,-82.4,1,0.834642157668139
49.1793556,16.5953044,-94.2,-80.8,1.8,0.834642157668139
49.1793556,16.5953044,-98.2,-85.9,1.3,0.834642157668139
49.1793556,16.5953044,-103.1,-89.8,-1.8,0.834642157668139
49.1793556,16.5953044,-99.4,-88.6,1.7,0.834642157668139
49.1793556,16.5953044,-101.7,-88.7,2.2,0.834642157668139
49.1793556,16.5953044,-98.3,-87.6,2.8,0.834642157668139
49.1793556,16.5953044,-100.7,-88.8,-0.2,0.834642157668139
49.1755103,16.5962142,-87.3,-74,-1.9,0.88881598665284
49.1755103,16.5962142,-88.6,-74.6,-2.2,0.88881598665284
49.1755103,16.5962142,-88.9,-74,-2.5,0.88881598665284
49.1755103,16.5962142,-91.3,-71.8,-8,0.88881598665284
49.1755103,16.5962142,-88.2,-73.6,-1.8,0.88881598665284
49.1755103,16.5962142,-93.3,-72.4,-8.1,0.88881598665284
49.1755103,16.5962142,-87.6,-72.8,-2,0.88881598665284
49.1755103,16.5962142,-86.3,-74.1,2,0.88881598665284
49.1755103,16.5962142,-85.6,-73.4,1.9,0.88881598665284
49.1715508,16.5976619,-88.4,-78.7,3.2,2.01126064910374
49.1715508,16.5976619,-89.7,-78.5,1.4,2.01126064910374
49.1715508,16.5976619,-96.1,-79.8,-4.4,2.01126064910374
49.1715508,16.5976619,-89.5,-78.4,2.9,2.01126064910374
49.1715508,16.5976619,-87.8,-73,-3.5,2.01126064910374
49.1715508,16.5976619,-88.1,-74.2,-2.6,2.01126064910374
49.1715508,16.5976619,-87.1,-74.3,-0.6,2.01126064910374
49.1715508,16.5976619,-84.6,-73.8,2.6,2.01126064910374
49.1715508,16.5976619,-84.3,-73.5,2.5,2.01126064910374
49.1626053,16.5996036,-53.3,-43.8,24.3,2.42035550209026
49.1626053,16.5996036,-53.3,-43.8,24.3,2.42035550209026
49.1626053,16.5996036,-56,-48.3,22.7,2.42035550209026
49.1626053,16.5996036,-54.6,-48.4,25.8,2.42035550209026
49.1626053,16.5996036,-55.9,-49.5,24.4,2.42035550209026
49.1626053,16.5996036,-55.5,-49.2,25.8,2.42035550209026
49.1626053,16.5996036,-50.1,-43.8,23.9,2.42035550209026
49.1626053,16.5996036,-47.9,-41.4,24.8,2.42035550209026
49.1626053,16.5996036,-48.1,-41.7,25.5,2.42035550209026
49.1626053,16.5996036,-46.3,-39.7,25.7,2.42035550209026
49.1570206,16.5999986,-84.7,-68.7,-3.1,0.724142872587559
49.1570206,16.5999986,-88.7,-70.1,-7.6,0.724142872587559
49.1570206,16.5999986,-73.1,-66,14.8,0.724142872587559
49.1570206,16.5999986,-75.6,-67.7,11.4,0.724142872587559
49.1570206,16.5999986,-80.6,-71.5,8,0.724142872587559
49.1570206,16.5999986,-65.3,-56,10.6,0.724142872587559
49.1570206,16.5999986,-64.3,-54.7,11.1,0.724142872587559
49.1570206,16.5999986,-64.1,-56.2,9.7,0.724142872587559
49.1570206,16.5999986,-62.6,-54.3,8.7,0.724142872587559
49.1570206,16.5999986,-66.2,-57.6,9.1,0.724142872587559
49.1494522,16.6013869,-66.2,-57.6,16.3,0.133738464748038
49.1494522,16.6013869,-65.3,-57,20.4,0.133738464748038
49.1494522,16.6013869,-59.2,-50.9,18.5,0.133738464748038
49.1494522,16.6013869,-57,-50.1,22.9,0.133738464748038
49.1494522,16.6013869,-50.7,-42.6,22.1,0.133738464748038
49.1494522,16.6013869,-49.8,-42.6,23.1,0.133738464748038
49.1494522,16.6013869,-53,-45.3,22.9,0.133738464748038
49.1494522,16.6013869,-51.2,-43.3,22.4,0.133738464748038
49.1494522,16.6013869,-46.7,-40,25.9,0.133738464748038
49.1494522,16.6013869,-46.7,-40,25.9,0.133738464748038
49.1427383,16.6025544,-63.7,-54.4,23.9,0.273286460125503
49.1427383,16.6025544,-62.5,-54.4,18.9,0.273286460125503
49.1427383,16.6025544,-62.3,-55.8,24.7,0.273286460125503
49.1427383,16.6025544,-61.4,-54.8,25.2,0.273286460125503
49.1427383,16.6025544,-68.5,-59.7,17.7,0.273286460125503
49.1427383,16.6025544,-65.3,-58.6,19.8,0.273286460125503
49.1427383,16.6025544,-62,-55.3,23.9,0.273286460125503
49.1427383,16.6025544,-63.9,-57.3,22.1,0.273286460125503
49.1427383,16.6025544,-56.2,-48,20.5,0.273286460125503
49.1427383,16.6025544,-51.9,-45.5,24.9,0.273286460125503
49.13739,16.6034242,-65.1,-59.3,23.2,0.340822602475695
49.13739,16.6034242,-64,-57.1,24.1,0.340822602475695
49.13739,16.6034242,-62.8,-55.3,22.6,0.340822602475695
49.13739,16.6034242,-62.4,-55.2,24.3,0.340822602475695
49.13739,16.6034242,-62.8,-56,23.1,0.340822602475695
49.13739,16.6034242,-58.8,-51.3,21.9,0.340822602475695
49.13739,16.6034242,-63.8,-52.8,19.1,0.340822602475695
49.13739,16.6034242,-68.1,-61.1,15.6,0.340822602475695
49.13739,16.6034242,-63.1,-54.1,19.3,0.340822602475695
49.13739,16.6034242,-54.2,-46.2,21.8,0.340822602475695
49.1297531,16.6037178,-66.5,-60.6,19.5,1.18038366162257
49.1297531,16.6037178,-66.3,-58.4,17.6,1.18038366162257
49.1297531,16.6037178,-65.8,-58.7,19.1,1.18038366162257
49.1297531,16.6037178,-64.7,-58.3,19.7,1.18038366162257
49.1297531,16.6037178,-64.3,-57.4,20.1,1.18038366162257
49.1297531,16.6037178,-65.9,-58.9,19.6,1.18038366162257
49.1297531,16.6037178,-63.4,-56.7,21.7,1.18038366162257
49.1297531,16.6037178,-74.2,-66,13.4,1.18038366162257
49.1297531,16.6037178,-74.3,-65.1,13.6,1.18038366162257
49.1297531,16.6037178,-72.9,-64.5,13.8,1.18038366162257
49.1269342,16.6044769,-83.9,-75.3,9.2,1.54921207657523
49.1269342,16.6044769,-81.7,-73,11.3,1.54921207657523
49.1269342,16.6044769,-84.6,-76.2,8.6,1.54921207657523
49.1269342,16.6044769,-89.4,-74.7,-4.5,1.54921207657523
49.1269342,16.6044769,-86.9,-75.4,5,1.54921207657523
49.1269342,16.6044769,-86.4,-78.2,8.5,1.54921207657523
49.1269342,16.6044769,-87.8,-79.3,6.4,1.54921207657523
49.1269342,16.6044769,-90.2,-78,0.3,1.54921207657523
49.1269342,16.6044769,-82.2,-73.7,9.8,1.54921207657523
49.1277008,16.615965,-77.4,-71.3,17.2,0.45581948712942
49.1277008,16.615965,-76.3,-69.8,19.8,0.45581948712942
49.1277008,16.615965,-73.1,-66.2,20.6,0.45581948712942
49.1277008,16.615965,-76.4,-68.7,19.2,0.45581948712942
49.1277008,16.615965,-73.7,-66,20.5,0.45581948712942
49.1277008,16.615965,-75.2,-66.6,18.6,0.45581948712942
49.1277008,16.615965,-73.1,-65.6,20.9,0.45581948712942
49.1277008,16.615965,-71.5,-64.6,23.6,0.45581948712942
49.1277008,16.615965,-71.6,-64.7,24.3,0.45581948712942
49.1277008,16.615965,-75.8,-69,18.5,0.45581948712942
49.1311378,16.6145878,-65.7,-59.3,20.8,0.121898910607964
49.1311378,16.6145878,-67.5,-59.5,21.4,0.121898910607964
49.1311378,16.6145878,-65.3,-57.5,20.1,0.121898910607964
49.1311378,16.6145878,-65.9,-57.8,21.1,0.121898910607964
49.1311378,16.6145878,-64.7,-57,23.1,0.121898910607964
49.1311378,16.6145878,-65,-57,22.5,0.121898910607964
49.1311378,16.6145878,-64,-55.4,22.6,0.121898910607964
49.1311378,16.6145878,-61.7,-53.1,22.8,0.121898910607964
49.1311378,16.6145878,-65.5,-57.6,18.4,0.121898910607964
49.1311378,16.6145878,-68,-56.6,4.9,0.121898910607964
49.1341706,16.6151867,-62.2,-56.3,18.2,0.360396444458611
49.1341706,16.6151867,-60.1,-53.9,22.4,0.360396444458611
49.1341706,16.6151867,-59.4,-52.4,19.6,0.360396444458611
49.1341706,16.6151867,-59.4,-52.4,19.6,0.360396444458611
49.1341706,16.6151867,-58.1,-52,24.8,0.360396444458611
49.1341706,16.6151867,-62.7,-55.5,20.5,0.360396444458611
49.1341706,16.6151867,-59.1,-52.6,20.6,0.360396444458611
49.1341706,16.6151867,-58.3,-52,21.1,0.360396444458611
49.1341706,16.6151867,-58.1,-51.7,22.2,0.360396444458611
49.1379203,16.6163731,-86.7,-69.3,-9,0.736661690804787
49.1379203,16.6163731,-80.2,-68.9,-1.3,0.736661690804787
49.1379203,16.6163731,-79.9,-69.2,-3.1,0.736661690804787
49.1379203,16.6163731,-80.2,-69.4,1.3,0.736661690804787
49.1379203,16.6163731,-80.7,-69.4,-1.9,0.736661690804787
49.1379203,16.6163731,-79.9,-69.8,-0.8,0.736661690804787
49.1379203,16.6163731,-80.3,-69.8,-2.2,0.736661690804787
49.1379203,16.6163731,-82.2,-69.6,0.3,0.736661690804787
49.1379203,16.6163731,-73.9,-65.6,7.2,0.736661690804787
49.1379203,16.6163731,-77.9,-69.4,4.1,0.736661690804787
49.1451989,16.6201078,-69.8,-62.5,18.6,0.25727159166428
49.1451989,16.6201078,-69.6,-60.4,14.2,0.25727159166428
49.1451989,16.6201078,-72.3,-61,8.8,0.25727159166428
49.1451989,16.6201078,-73.4,-62.7,11.8,0.25727159166428
49.1451989,16.6201078,-71.2,-62.6,14.1,0.25727159166428
49.1451989,16.6201078,-73.7,-61.9,8.4,0.25727159166428
49.1451989,16.6201078,-67,-59.9,16.6,0.25727159166428
49.1451989,16.6201078,-67,-59.9,16.6,0.25727159166428
49.1451989,16.6201078,-67.7,-60.1,16.3,0.25727159166428
49.140705,16.6169947,-59.9,-54.2,26.8,0.478826608085084
49.140705,16.6169947,-61.6,-55.5,27.1,0.478826608085084
49.140705,16.6169947,-59.5,-53.2,26.5,0.478826608085084
49.140705,16.6169947,-61.1,-54.7,25.4,0.478826608085084
49.140705,16.6169947,-61.5,-55.2,21.7,0.478826608085084
49.140705,16.6169947,-62,-55.8,24.6,0.478826608085084
49.140705,16.6169947,-61.8,-55.5,23.8,0.478826608085084
49.140705,16.6169947,-53.2,-45.3,20.1,0.478826608085084
49.140705,16.6169947,-48.4,-40.5,22.6,0.478826608085084
49.140705,16.6169947,-49,-42,21.7,0.478826608085084
49.1895522,16.6308364,-70.6,-64.4,14.8,0.495506633966644
49.1895522,16.6308364,-71,-64.1,14.3,0.495506633966644
49.1895522,16.6308364,-72.2,-64.3,12.9,0.495506633966644
49.1895522,16.6308364,-70.5,-63.7,14.1,0.495506633966644
49.1895522,16.6308364,-69,-61.9,16.4,0.495506633966644
49.1895522,16.6308364,-71.9,-64.2,13.4,0.495506633966644
49.1895522,16.6308364,-78.4,-69,10.2,0.495506633966644
49.1895522,16.6308364,-78.9,-69.7,9,0.495506633966644
49.1895522,16.6308364,-80.2,-67.5,5.6,0.495506633966644
49.1875228,16.6334933,-77.6,-68.9,10.1,0.325156110926842
49.1875228,16.6334933,-78.2,-71,13.4,0.325156110926842
49.1875228,16.6334933,-80.6,-72.5,9.7,0.325156110926842
49.1875228,16.6334933,-80.1,-71.9,9.8,0.325156110926842
49.1875228,16.6334933,-85.3,-76,8.4,0.325156110926842
49.1875228,16.6334933,-82.3,-73.2,11.1,0.325156110926842
49.1875228,16.6334933,-82.7,-73.7,10.4,0.325156110926842
49.1875228,16.6334933,-79.7,-71.6,11.2,0.325156110926842
49.1875228,16.6334933,-80.3,-72,11.3,0.325156110926842
49.1875228,16.6334933,-82.8,-72.8,4.8,0.325156110926842
49.1850394,16.6364422,-83.9,-75.8,10.1,0.395985494758486
49.1850394,16.6364422,-79.4,-71.2,13.4,0.395985494758486
49.1850394,16.6364422,-80.1,-73.2,15.1,0.395985494758486
49.1850394,16.6364422,-76.5,-69.9,18.8,0.395985494758486
49.1850394,16.6364422,-69.7,-62.7,20.9,0.395985494758486
49.1850394,16.6364422,-71.5,-64.7,21.3,0.395985494758486
49.1850394,16.6364422,-69.4,-63,21.9,0.395985494758486
49.1850394,16.6364422,-67.6,-61.1,23.7,0.395985494758486
49.1850394,16.6364422,-69.5,-62.9,23.1,0.395985494758486
49.1850394,16.6364422,-68.7,-62.3,23.5,0.395985494758486
49.1818161,16.6379147,-79.5,-73.5,16.2,0.621359632053158
49.1818161,16.6379147,-81.2,-74.4,15,0.621359632053158
49.1818161,16.6379147,-86,-77.2,11.7,0.621359632053158
49.1818161,16.6379147,-85.2,-76.8,14.1,0.621359632053158
49.1818161,16.6379147,-81.2,-73.8,14.6,0.621359632053158
49.1818161,16.6379147,-84.2,-76.5,13.4,0.621359632053158
49.1818161,16.6379147,-78.7,-70.7,11.5,0.621359632053158
49.1818161,16.6379147,-80,-72.1,10.7,0.621359632053158
49.1818161,16.6379147,-80.7,-72.1,8.3,0.621359632053158
49.1818161,16.6379147,-77.8,-69.9,10.8,0.621359632053158
49.1768722,16.6404592,-69.3,-62.7,11.5,0.501989454347066
49.1768722,16.6404592,-69.6,-61,11.4,0.501989454347066
49.1768722,16.6404592,-74.8,-64.5,12.9,0.501989454347066
49.1768722,16.6404592,-72,-63.8,16.7,0.501989454347066
49.1768722,16.6404592,-70.2,-62.6,17.9,0.501989454347066
49.1768722,16.6404592,-70.2,-63.3,17.2,0.501989454347066
49.1768722,16.6404592,-70,-62.9,19.8,0.501989454347066
49.1768722,16.6404592,-66.8,-59,23.3,0.501989454347066
49.1768722,16.6404592,-66,-58.8,23.1,0.501989454347066
49.1768722,16.6404592,-68.1,-61,19.9,0.501989454347066
49.1764831,16.6324119,-53.7,-47.9,25.1,0.642763025705509
49.1764831,16.6324119,-54.2,-46.5,25.2,0.642763025705509
49.1764831,16.6324119,-54.2,-47.4,21.4,0.642763025705509
49.1764831,16.6324119,-56.3,-50.1,21.8,0.642763025705509
49.1764831,16.6324119,-57.2,-50.8,23.2,0.642763025705509
49.1764831,16.6324119,-54.8,-48.4,22.2,0.642763025705509
49.1764831,16.6324119,-55.8,-48.8,25.5,0.642763025705509
49.1764831,16.6324119,-57.3,-50.2,22.1,0.642763025705509
49.1764831,16.6324119,-56.9,-49.5,22.8,0.642763025705509
49.1764831,16.6324119,-53.8,-46.8,21.3,0.642763025705509
49.1768647,16.6273517,-55.1,-46.3,21.8,0.275243880850146
49.1768647,16.6273517,-55.5,-48.6,22.5,0.275243880850146
49.1768647,16.6273517,-57.5,-49.5,22.2,0.275243880850146
49.1768647,16.6273517,-56.6,-47.3,22.6,0.275243880850146
49.1768647,16.6273517,-59.9,-49.9,19.1,0.275243880850146
49.1768647,16.6273517,-57.1,-48.4,21.8,0.275243880850146
49.1768647,16.6273517,-57.1,-48.6,21.1,0.275243880850146
49.1768647,16.6273517,-58.1,-51.4,23.1,0.275243880850146
49.1768647,16.6273517,-54.6,-47.3,24.3,0.275243880850146
49.1763419,16.6228906,-47.7,-41.5,15.6,0.152799785794883
49.1763419,16.6228906,-47.4,-39.7,15.2,0.152799785794883
49.1763419,16.6228906,-45.9,-39.2,16.3,0.152799785794883
49.1763419,16.6228906,-46.4,-39.8,16.9,0.152799785794883
49.1763419,16.6228906,-48.6,-41.7,14.4,0.152799785794883
49.1763419,16.6228906,-52.8,-44.6,13.4,0.152799785794883
49.1763419,16.6228906,-59.6,-51.1,7.5,0.152799785794883
49.1763419,16.6228906,-59.6,-47.6,11.5,0.152799785794883
49.1763419,16.6228906,-52.4,-45.4,13.4,0.152799785794883
49.1754914,16.6215533,-58.2,-52.2,18.9,0.283108850342472
49.1754914,16.6215533,-59.4,-52,15.4,0.283108850342472
49.1754914,16.6215533,-55.6,-47.8,18.8,0.283108850342472
49.1754914,16.6215533,-56.4,-48.6,15.3,0.283108850342472
49.1754914,16.6215533,-58,-50.8,14.4,0.283108850342472
49.1754914,16.6215533,-58,-51,15.2,0.283108850342472
49.1754914,16.6215533,-57.7,-50.7,13.8,0.283108850342472
49.1754914,16.6215533,-56.5,-50,19,0.283108850342472
49.1754914,16.6215533,-56.8,-49.1,17.8,0.283108850342472
49.1754914,16.6215533,-57.4,-50.2,16.3,0.283108850342472
49.1715242,16.6157475,-66.1,-56.5,16.4,0.890885107270056
49.1715242,16.6157475,-66.1,-55.7,8.2,0.890885107270056
49.1715242,16.6157475,-65.4,-55.2,6.9,0.890885107270056
49.1715242,16.6157475,-67.9,-59.2,17.4,0.890885107270056
49.1715242,16.6157475,-63.5,-56.1,20.9,0.890885107270056
49.1715242,16.6157475,-62.7,-54.8,13.4,0.890885107270056
49.1715242,16.6157475,-66.3,-58.4,13.3,0.890885107270056
49.1715242,16.6157475,-63.9,-55.4,13.8,0.890885107270056
49.1715242,16.6157475,-64.7,-55.5,11,0.890885107270056
49.1666833,16.61656,-87,-78.1,5,0.459363093006151
49.1666833,16.61656,-87.5,-75.6,3.7,0.459363093006151
49.1666833,16.61656,-85.7,-73.5,2.4,0.459363093006151
49.1666833,16.61656,-84.9,-74.6,1.8,0.459363093006151
49.1666833,16.61656,-86.5,-75.7,2.5,0.459363093006151
49.1666833,16.61656,-92.4,-78.9,-2,0.459363093006151
49.1666833,16.61656,-90.1,-77.4,0.1,0.459363093006151
49.1666833,16.61656,-79.7,-71,7.2,0.459363093006151
49.1666833,16.61656,-83.1,-73.6,4.8,0.459363093006151
49.1666833,16.61656,-82.1,-72.2,5.4,0.459363093006151
49.1640053,16.6181544,-80.5,-70.2,3.1,0.387314290309106
49.1640053,16.6181544,-79.8,-68.3,3.9,0.387314290309106
49.1640053,16.6181544,-77.8,-67,4.4,0.387314290309106
49.1640053,16.6181544,-76.2,-67.7,8.3,0.387314290309106
49.1640053,16.6181544,-76.2,-66.4,6.6,0.387314290309106
49.1640053,16.6181544,-76.4,-66.7,7,0.387314290309106
49.1640053,16.6181544,-75.6,-66.2,8,0.387314290309106
49.1640053,16.6181544,-73.4,-65.1,9.4,0.387314290309106
49.1640053,16.6181544,-78.4,-68,4.6,0.387314290309106
49.1576308,16.6214925,-69.6,-59.8,6.4,1.05118880834082
49.1576308,16.6214925,-71.1,-62,6.4,1.05118880834082
49.1576308,16.6214925,-70.3,-60.8,7.3,1.05118880834082
49.1576308,16.6214925,-74.9,-64.2,2.1,1.05118880834082
49.1576308,16.6214925,-75.5,-64.8,3.4,1.05118880834082
49.1576308,16.6214925,-84.8,-66.3,-2.7,1.05118880834082
49.1576308,16.6214925,-81,-66.2,-4.9,1.05118880834082
49.1521989,16.6215878,-76.1,-64.2,2.4,0.379502922656919
49.1521989,16.6215878,-67.1,-60.5,14.1,0.379502922656919
49.1521989,16.6215878,-68.1,-59,15.2,0.379502922656919
49.1521989,16.6215878,-66.9,-59.6,14.8,0.379502922656919
49.1521989,16.6215878,-66.7,-59.2,18.9,0.379502922656919
49.1521989,16.6215878,-67.4,-59.9,14.1,0.379502922656919
49.1521989,16.6215878,-66.2,-58.6,16.2,0.379502922656919
49.1521989,16.6215878,-63.9,-56.5,17.2,0.379502922656919
49.1521989,16.6215878,-63.5,-56,18.2,0.379502922656919
49.1521989,16.6215878,-65.2,-58.3,17.7,0.379502922656919
49.1521989,16.6215878,-65.4,-57.7,17.3,0.379502922656919
49.1491394,16.6218108,-72.5,-62.2,10.8,0.367360272788574
49.1491394,16.6218108,-69.8,-62.9,14.2,0.367360272788574
49.1491394,16.6218108,-69.9,-62.7,16.4,0.367360272788574
49.1491394,16.6218108,-69.9,-62.8,16.3,0.367360272788574
49.1491394,16.6218108,-73.9,-66.7,10.8,0.367360272788574
49.1491394,16.6218108,-64.1,-57.6,19.9,0.367360272788574
49.1491394,16.6218108,-63.4,-56.7,20.3,0.367360272788574
49.1491394,16.6218108,-62.3,-55.8,21.4,0.367360272788574
49.1491394,16.6218108,-61.7,-54,19.8,0.367360272788574
49.1491394,16.6218108,-63.4,-56.9,19.4,0.367360272788574
49.2053833,16.5968419,-83.8,-77.1,12.9,0.384933473452451
49.2053833,16.5968419,-87.3,-79.6,12.2,0.384933473452451
49.2053833,16.5968419,-87.7,-77.7,7.4,0.384933473452451
49.2053833,16.5968419,-80.3,-73.6,16.7,0.384933473452451
49.2053833,16.5968419,-82.3,-75.1,14.4,0.384933473452451
49.2053833,16.5968419,-70.5,-63,16.1,0.384933473452451
49.2053833,16.5968419,-72,-65.1,19,0.384933473452451
49.2053833,16.5968419,-72.1,-63.4,15.3,0.384933473452451
49.2053833,16.5968419,-81,-73.4,13.2,0.384933473452451
49.2053833,16.5968419,-76.3,-68.2,15.2,0.384933473452451
49.2078514,16.6052514,-69.7,-61.8,8.8,0.285273788513831
49.2078514,16.6052514,-72.9,-60.5,1.4,0.285273788513831
49.2078514,16.6052514,-67,-57.8,5.3,0.285273788513831
49.2078514,16.6052514,-66.6,-55.3,4.6,0.285273788513831
49.2078514,16.6052514,-63.7,-55.5,8.8,0.285273788513831
49.2078514,16.6052514,-68.2,-58.5,6.8,0.285273788513831
49.2078514,16.6052514,-66.4,-56.1,4.5,0.285273788513831
49.2078514,16.6052514,-64.9,-56.3,7.6,0.285273788513831
49.2078514,16.6052514,-64.3,-52,2.6,0.285273788513831
49.2078514,16.6052514,-64.5,-55.7,5.5,0.285273788513831
49.2094917,16.6095256,-61.2,-51.7,8,0.64352979657021
49.2094917,16.6095256,-70.7,-57.4,3.3,0.64352979657021
49.2094917,16.6095256,-87,-74.6,-0.6,0.64352979657021
49.2094917,16.6095256,-86.5,-75,1.8,0.64352979657021
49.2094917,16.6095256,-85,-69.8,-5.9,0.64352979657021
49.2094917,16.6095256,-63.8,-54.9,10.1,0.64352979657021
49.2094917,16.6095256,-65.6,-56.5,3.6,0.64352979657021
49.2094917,16.6095256,-71.8,-62.1,6.7,0.64352979657021
49.2094917,16.6095256,-75.8,-65.5,5.3,0.64352979657021
49.2094917,16.6095256,-64.5,-53.9,8.1,0.64352979657021
49.2130736,16.6190644,-74.2,-67.7,14.3,0.315060719121019
49.2130736,16.6190644,-78.2,-69.1,11.9,0.315060719121019
49.2130736,16.6190644,-81.1,-72.2,8.2,0.315060719121019
49.2130736,16.6190644,-74.3,-67.1,14.8,0.315060719121019
49.2130736,16.6190644,-70.7,-63.9,17.7,0.315060719121019
49.2130736,16.6190644,-70.9,-63.9,17.8,0.315060719121019
49.2130736,16.6190644,-73.3,-65.7,15.5,0.315060719121019
49.2130736,16.6190644,-74.6,-67.5,14.8,0.315060719121019
49.2130736,16.6190644,-74.8,-67.8,14.4,0.315060719121019
49.2144736,16.6240978,-48.1,-42.4,29.9,0.0830302048553705
49.2144736,16.6240978,-52.6,-45.5,28.8,0.0830302048553705
